attorney,take,facebook,google,other,referal,website,surgery,sex,days_passed
JoAnee Galloway,1,0,0,0,1,0,1,female,394
Perry Mason,0,0,1,0,0,0,1,female,853
Rusty Sabich,1,0,0,0,0,0,1,male,511
Perry Mason,1,0,0,0,0,1,1,female,91
Patty Hewes,0,1,0,0,0,0,0,male,1042
Perry Mason,1,0,0,0,0,0,1,female,513
JoAnee Galloway,0,0,0,1,0,0,1,female,1435
Ally McBeal,1,0,1,0,0,0,1,female,92
Daniel Kafee,0,0,0,0,0,0,0,female,209
Perry Mason,1,0,1,0,0,0,0,female,34
Atticus Finch,0,1,0,0,0,0,1,male,1170
Rusty Sabich,0,0,0,0,0,0,0,male,125
Daniel Kafee,0,0,0,0,0,0,1,male,530
Rachel Zane,0,0,0,1,0,0,0,male,952
Ally McBeal,0,0,0,0,0,0,1,female,187
JoAnee Galloway,0,0,1,0,0,0,0,female,273
,0,0,0,0,0,0,0,male,831
Perry Mason,1,1,0,0,0,0,1,male,289
Patty Hewes,1,1,0,0,0,0,0,female,496
JoAnee Galloway,0,0,0,1,0,0,1,female,394
,1,0,0,0,0,0,1,female,357
Rachel Zane,1,0,0,1,0,0,0,female,483
Patty Hewes,1,0,1,0,0,0,1,male,103
Rusty Sabich,0,1,0,0,0,0,1,male,793
Rachel Zane,0,0,0,0,0,0,0,male,532
Ally McBeal,1,0,0,0,0,0,1,male,645
,0,0,0,0,0,1,0,female,14
Atticus Finch,0,0,1,0,0,0,0,male,1869
Rusty Sabich,0,0,0,0,1,0,0,female,2818
,0,0,0,0,1,0,1,male,990
Ally McBeal,0,0,0,0,0,0,0,male,790
Perry Mason,0,1,0,0,0,0,0,male,1348
Daniel Kafee,1,0,0,0,1,0,0,male,467
Daniel Kafee,0,0,0,0,0,0,0,male,1907
,1,0,0,1,0,0,1,male,405
JoAnee Galloway,1,0,0,0,0,0,1,male,332
,1,0,1,0,0,0,0,male,362
Rachel Zane,1,0,0,0,0,1,1,male,107
Perry Mason,0,0,0,0,0,0,0,female,637
Daniel Kafee,0,0,0,0,1,0,1,male,722
,0,0,1,0,0,0,0,female,684
Rachel Zane,1,0,0,0,1,0,1,male,517
JoAnee Galloway,1,0,0,0,1,0,1,female,567
Perry Mason,1,0,0,0,0,0,1,male,316
Perry Mason,0,0,1,0,0,0,0,female,286
Atticus Finch,0,0,0,1,0,0,0,female,82
Perry Mason,1,0,0,0,0,1,1,female,290
Patty Hewes,0,0,0,0,0,0,1,male,1428
Ally McBeal,0,0,0,0,0,0,0,female,701
Perry Mason,0,1,0,0,0,0,0,male,947
Perry Mason,0,1,0,0,0,0,0,female,601
Daniel Kafee,0,0,0,1,0,0,1,female,706
Rusty Sabich,0,0,0,0,0,1,0,female,718
Perry Mason,1,0,0,0,0,0,0,female,487
,0,0,1,0,0,0,1,male,904
Patty Hewes,0,0,0,0,1,0,1,male,1579
Daniel Kafee,0,0,0,1,0,0,1,female,806
Rachel Zane,1,0,0,0,0,0,1,female,214
,1,0,0,1,0,0,1,female,603
Perry Mason,0,0,0,0,1,0,0,male,567
,0,0,0,1,0,0,1,female,729
Daniel Kafee,0,0,0,0,1,0,1,female,1449
Rachel Zane,0,0,1,0,0,0,0,male,1111
Rachel Zane,1,0,0,0,1,0,1,male,424
Atticus Finch,0,1,0,0,0,0,0,male,32
Patty Hewes,0,0,0,0,0,0,0,male,556
Ally McBeal,0,0,0,1,0,0,1,female,1749
Perry Mason,0,0,0,0,0,1,1,female,1386
Perry Mason,1,1,0,0,0,0,1,male,474
Perry Mason,0,0,0,0,0,0,1,male,362
Patty Hewes,0,0,0,0,0,1,0,male,1431
,1,0,0,0,1,0,0,female,210
Patty Hewes,0,0,0,0,0,1,1,male,159
Perry Mason,0,0,1,0,0,0,0,male,224
Atticus Finch,0,0,0,0,1,0,1,male,820
Rachel Zane,0,0,0,0,1,0,0,female,1433
Patty Hewes,1,0,0,0,0,1,0,female,569
,0,0,0,1,0,0,0,male,156
Atticus Finch,0,0,0,0,0,0,0,female,220
Daniel Kafee,1,0,0,1,0,0,1,female,572
Rusty Sabich,1,0,1,0,0,0,1,male,412
Rachel Zane,0,0,0,1,0,0,0,male,1347
Rachel Zane,1,0,0,0,0,0,1,female,167
JoAnee Galloway,0,0,0,1,0,0,0,male,1643
Atticus Finch,1,0,0,0,0,1,0,female,438
Patty Hewes,1,0,0,0,1,0,1,male,681
Rusty Sabich,0,0,1,0,0,0,0,male,935
Perry Mason,1,0,0,0,1,0,0,male,312
Rachel Zane,0,0,0,0,1,0,1,female,1333
Atticus Finch,0,0,0,0,0,1,1,male,1349
Daniel Kafee,1,0,1,0,0,0,0,male,482
Daniel Kafee,0,0,0,0,1,0,1,male,765
Perry Mason,1,0,0,0,0,0,0,female,260
JoAnee Galloway,0,0,0,0,1,0,1,female,828
Daniel Kafee,1,0,0,0,1,0,0,male,367
Ally McBeal,0,0,1,0,0,0,1,female,528
JoAnee Galloway,0,0,0,0,1,0,1,female,812
Patty Hewes,0,1,0,0,0,0,0,male,534
Daniel Kafee,0,0,0,0,0,0,0,male,136
Rusty Sabich,0,0,0,0,0,0,0,female,1007
Daniel Kafee,0,0,0,1,0,0,0,,300
,0,0,0,0,0,0,0,female,1051
Patty Hewes,0,0,1,0,0,0,1,male,1243
JoAnee Galloway,1,1,0,0,0,0,1,male,184
Rachel Zane,0,0,0,0,0,0,0,female,1277
Rachel Zane,0,0,1,0,0,0,0,male,388
JoAnee Galloway,0,0,0,0,0,1,0,,624
Rachel Zane,1,0,0,0,1,0,0,male,483
JoAnee Galloway,0,0,0,0,0,0,0,male,1086
Patty Hewes,0,0,1,0,0,0,1,male,323
Rusty Sabich,0,0,0,0,0,1,0,female,1139
,0,0,0,1,0,0,0,female,321
Atticus Finch,1,0,0,0,0,1,1,male,451
Atticus Finch,0,0,1,0,0,0,0,male,607
Atticus Finch,1,1,0,0,0,0,1,female,94
Atticus Finch,0,1,0,0,0,0,0,male,783
Patty Hewes,0,0,0,0,0,0,0,male,957
Ally McBeal,0,0,0,0,0,1,0,male,702
Daniel Kafee,0,1,0,0,0,0,0,female,2751
Rusty Sabich,1,0,0,0,1,0,1,male,102
Patty Hewes,0,1,0,0,0,0,0,female,2417
Patty Hewes,1,0,0,0,1,0,1,male,560
Perry Mason,1,0,0,0,1,0,1,male,262
Patty Hewes,0,0,0,1,0,0,1,female,591
Ally McBeal,0,0,0,0,0,1,1,female,539
Perry Mason,0,0,0,0,0,1,0,female,2872
Rachel Zane,0,0,0,1,0,0,1,male,656
Rusty Sabich,0,0,1,0,0,0,0,,196
Rusty Sabich,0,1,0,0,0,0,1,male,1138
Rusty Sabich,0,0,0,0,0,1,1,female,861
Daniel Kafee,1,0,1,0,0,0,1,female,367
Perry Mason,1,0,0,0,0,1,0,female,547
JoAnee Galloway,0,0,0,0,0,1,0,female,1031
Atticus Finch,0,0,0,0,1,0,0,male,1173
JoAnee Galloway,0,1,0,0,0,0,0,female,1739
JoAnee Galloway,0,1,0,0,0,0,0,female,442
Daniel Kafee,0,0,0,1,0,0,0,,217
Rachel Zane,1,0,1,0,0,0,1,female,2877
Ally McBeal,0,0,1,0,0,0,0,female,1843
Rusty Sabich,0,0,0,0,0,0,1,male,1086
Perry Mason,0,1,0,0,0,0,0,female,951
Atticus Finch,0,0,1,0,0,0,0,female,812
Perry Mason,0,1,0,0,0,0,1,male,479
Perry Mason,0,0,0,1,0,0,1,female,1962
Rachel Zane,0,0,1,0,0,0,0,male,558
Atticus Finch,1,0,0,0,0,0,1,female,657
Rachel Zane,1,0,0,0,0,0,1,female,495
Ally McBeal,0,0,0,1,0,0,1,male,752
Daniel Kafee,0,0,0,0,1,0,1,male,551
Atticus Finch,0,0,1,0,0,0,0,male,976
Atticus Finch,0,0,0,0,1,0,0,male,828
Ally McBeal,0,0,0,0,0,1,0,male,761
Rachel Zane,0,0,1,0,0,0,0,male,1208
Rusty Sabich,0,0,1,0,0,0,0,male,875
Rusty Sabich,0,0,0,0,1,0,1,male,1186
Rachel Zane,0,0,0,0,0,1,0,male,853
Daniel Kafee,0,0,0,0,1,0,0,male,1033
Perry Mason,1,0,1,0,0,0,0,male,333
Rusty Sabich,0,0,1,0,0,0,1,male,948
Patty Hewes,1,0,1,0,0,0,1,female,682
Patty Hewes,0,0,1,0,0,0,1,female,53
Rachel Zane,0,0,0,0,0,1,1,female,442
JoAnee Galloway,0,0,0,0,0,0,0,male,84
JoAnee Galloway,1,0,0,0,1,0,0,female,643
Rachel Zane,1,0,1,0,0,0,1,male,367
Perry Mason,0,0,0,0,1,0,1,female,715
Atticus Finch,0,0,1,0,0,0,1,,1534
JoAnee Galloway,0,0,0,0,0,0,0,male,308
Daniel Kafee,1,0,0,0,0,0,0,male,191
JoAnee Galloway,0,0,1,0,0,0,1,female,1010
Daniel Kafee,1,1,0,0,0,0,1,male,269
Rachel Zane,0,0,0,0,0,1,0,male,2893
Atticus Finch,1,0,0,0,0,1,0,male,499
Perry Mason,0,0,1,0,0,0,0,female,757
JoAnee Galloway,0,0,0,1,0,0,1,female,244
JoAnee Galloway,1,0,0,0,1,0,0,female,320
Patty Hewes,0,0,0,0,0,0,1,male,1253
Rusty Sabich,0,0,1,0,0,0,1,female,1446
Atticus Finch,1,0,0,0,0,0,1,female,82
Patty Hewes,0,0,0,0,0,0,1,female,334
Ally McBeal,0,0,0,0,0,1,1,female,786
Rachel Zane,1,1,0,0,0,0,0,female,577
Atticus Finch,1,0,0,0,0,0,1,male,78
Ally McBeal,0,0,0,1,0,0,1,female,716
Ally McBeal,1,0,0,0,0,0,1,female,316
Atticus Finch,1,0,0,0,0,0,1,female,356
Perry Mason,1,0,0,1,0,0,1,male,256
JoAnee Galloway,0,0,0,0,0,0,1,female,322
Patty Hewes,0,0,0,1,0,0,1,female,1656
Patty Hewes,0,0,0,0,0,0,0,male,1265
Atticus Finch,0,1,0,0,0,0,0,female,1258
JoAnee Galloway,0,0,1,0,0,0,0,female,1141
Patty Hewes,0,0,0,0,0,0,0,female,665
Perry Mason,0,0,0,1,0,0,1,female,79
Daniel Kafee,0,0,1,0,0,0,1,male,1017
Ally McBeal,0,0,0,0,1,0,0,female,867
Rusty Sabich,0,0,0,0,0,0,1,male,1692
Patty Hewes,0,0,1,0,0,0,0,male,1409
Rusty Sabich,1,1,0,0,0,0,1,female,117
Rusty Sabich,0,1,0,0,0,0,1,female,829
Rusty Sabich,0,0,0,0,0,1,1,male,2511
Rusty Sabich,0,0,0,0,0,0,0,male,289
Atticus Finch,1,0,0,0,0,1,1,male,7
Daniel Kafee,0,1,0,0,0,0,1,female,1543
,0,1,0,0,0,0,1,female,1497
Patty Hewes,0,0,0,1,0,0,0,male,749
Patty Hewes,0,0,0,0,1,0,1,male,459
Rachel Zane,0,0,0,0,1,0,1,male,1118
JoAnee Galloway,1,0,0,0,0,0,0,female,29
Ally McBeal,0,0,1,0,0,0,0,female,667
JoAnee Galloway,0,0,0,0,0,0,0,male,726
Patty Hewes,0,0,1,0,0,0,0,male,144
Ally McBeal,1,0,0,0,0,0,1,male,368
Patty Hewes,0,0,0,0,1,0,0,male,893
Patty Hewes,0,0,0,1,0,0,1,male,1187
Atticus Finch,0,1,0,0,0,0,0,female,478
Patty Hewes,0,0,0,1,0,0,0,male,688
JoAnee Galloway,0,0,0,0,0,1,0,male,1142
Rusty Sabich,0,0,0,0,1,0,0,male,1302
,1,0,0,1,0,0,0,,467
Perry Mason,0,0,1,0,0,0,1,male,2216
JoAnee Galloway,1,0,0,0,1,0,0,female,313
Daniel Kafee,0,0,1,0,0,0,0,female,260
Patty Hewes,1,0,0,0,0,1,1,female,335
Rusty Sabich,0,0,0,0,0,0,0,female,732
Rachel Zane,0,1,0,0,0,0,0,male,765
Ally McBeal,1,0,0,0,0,1,1,female,343
JoAnee Galloway,1,0,0,0,0,0,1,female,69
Ally McBeal,0,0,0,0,0,1,1,male,1723
Ally McBeal,1,0,0,0,0,1,1,male,67
Perry Mason,0,0,0,0,0,1,1,female,56
Perry Mason,0,0,0,1,0,0,0,male,2015
Perry Mason,0,1,0,0,0,0,1,male,1228
Rusty Sabich,0,0,0,0,0,0,0,female,12
Rusty Sabich,0,0,0,1,0,0,0,male,301
JoAnee Galloway,1,0,0,0,0,1,1,male,644
Perry Mason,0,0,1,0,0,0,0,female,247
Perry Mason,0,0,0,0,1,0,1,male,1036
Patty Hewes,0,0,0,0,1,0,0,female,1252
Rusty Sabich,0,0,0,0,0,1,1,male,18
Atticus Finch,0,0,1,0,0,0,0,male,236
Ally McBeal,0,0,0,0,0,1,0,female,533
Daniel Kafee,0,0,0,0,0,1,0,female,1161
,0,0,0,1,0,0,1,female,442
Rachel Zane,1,0,0,0,1,0,0,male,144
Rusty Sabich,1,0,0,0,0,0,1,female,157
Daniel Kafee,1,0,0,0,0,1,0,male,103
Rachel Zane,0,0,0,1,0,0,0,male,1063
,0,0,0,1,0,0,1,female,1185
Patty Hewes,0,0,0,0,0,1,1,male,533
Perry Mason,1,0,0,0,1,0,1,female,536
Daniel Kafee,0,0,0,0,0,0,1,female,104
Perry Mason,0,1,0,0,0,0,1,female,1479
JoAnee Galloway,1,0,0,0,1,0,1,male,90
Rachel Zane,0,0,0,0,0,0,0,male,215
JoAnee Galloway,1,0,0,0,0,1,1,male,3
Ally McBeal,1,0,0,0,0,0,1,female,44
Perry Mason,0,0,0,0,1,0,0,female,586
JoAnee Galloway,0,0,0,1,0,0,0,male,195
Atticus Finch,1,0,0,1,0,0,1,male,509
Rachel Zane,0,1,0,0,0,0,1,female,730
Rachel Zane,0,0,0,0,0,1,0,female,964
Perry Mason,1,0,0,0,1,0,1,female,83
Rusty Sabich,0,0,0,0,0,0,0,male,403
Ally McBeal,1,0,0,0,0,1,1,female,211
,1,0,0,0,1,0,1,male,308
JoAnee Galloway,0,0,0,0,0,1,0,male,486
Atticus Finch,0,0,0,0,1,0,0,female,1196
Rusty Sabich,0,1,0,0,0,0,0,female,1017
JoAnee Galloway,0,0,0,0,0,1,0,male,2574
,1,0,0,0,0,1,0,male,137
Ally McBeal,1,0,1,0,0,0,0,female,316
Perry Mason,1,0,0,0,0,1,1,female,199
JoAnee Galloway,0,0,0,1,0,0,1,male,1307
Perry Mason,1,0,0,0,0,0,0,female,525
Ally McBeal,0,0,0,1,0,0,1,male,881
Perry Mason,0,1,0,0,0,0,1,female,724
Daniel Kafee,0,0,1,0,0,0,0,female,858
JoAnee Galloway,0,1,0,0,0,0,1,male,907
Patty Hewes,1,0,0,0,1,0,1,female,642
Rachel Zane,0,0,0,0,0,0,0,male,1383
Rachel Zane,1,0,0,0,1,0,0,female,30
Atticus Finch,0,1,0,0,0,0,0,male,374
Daniel Kafee,0,0,0,0,1,0,1,male,815
Daniel Kafee,1,0,0,0,1,0,1,female,353
Rusty Sabich,0,0,1,0,0,0,1,female,615
Patty Hewes,0,1,0,0,0,0,1,male,697
Atticus Finch,0,0,0,0,0,0,0,female,2304
Patty Hewes,0,1,0,0,0,0,1,female,777
JoAnee Galloway,0,0,1,0,0,0,1,female,1656
Patty Hewes,0,0,0,0,0,0,1,female,985
Rachel Zane,0,0,0,0,1,0,1,female,1367
Perry Mason,1,0,1,0,0,0,1,female,505
Rusty Sabich,1,0,1,0,0,0,0,male,451
Rusty Sabich,1,0,1,0,0,0,1,male,333
Ally McBeal,1,0,1,0,0,0,1,male,278
Atticus Finch,0,0,0,0,0,1,0,female,52
Rusty Sabich,0,0,1,0,0,0,1,male,723
Patty Hewes,1,0,0,0,0,1,1,male,175
JoAnee Galloway,0,0,1,0,0,0,0,female,1215
,1,0,0,0,0,0,1,female,536
Atticus Finch,1,1,0,0,0,0,1,male,237
JoAnee Galloway,0,0,0,0,1,0,1,female,1501
Rachel Zane,1,0,0,0,1,0,0,male,100
Perry Mason,1,1,0,0,0,0,1,female,89
Rusty Sabich,0,0,0,1,0,0,1,female,2084
Daniel Kafee,0,0,0,0,0,1,1,female,107
Perry Mason,0,0,0,0,1,0,0,female,796
,0,0,0,0,1,0,1,male,1061
Atticus Finch,0,0,0,0,0,1,1,male,1433
Rachel Zane,0,0,1,0,0,0,1,male,1197
Patty Hewes,0,0,1,0,0,0,0,male,1232
Atticus Finch,0,0,0,0,1,0,0,female,849
Patty Hewes,0,1,0,0,0,0,0,male,1546
Daniel Kafee,0,0,0,0,0,1,1,female,596
Patty Hewes,1,0,0,0,0,0,1,female,177
JoAnee Galloway,0,0,0,0,0,1,1,male,1819
Ally McBeal,0,1,0,0,0,0,1,male,1028
JoAnee Galloway,0,0,0,0,0,0,1,female,460
JoAnee Galloway,0,0,0,1,0,0,1,male,244
JoAnee Galloway,0,0,0,0,0,0,1,male,117
Daniel Kafee,1,0,1,0,0,0,0,female,203
Rachel Zane,0,0,0,0,0,1,1,female,1531
JoAnee Galloway,1,1,0,0,0,0,0,female,228
JoAnee Galloway,1,0,0,1,0,0,0,male,489
Rusty Sabich,0,0,1,0,0,0,0,female,893
Rachel Zane,0,1,0,0,0,0,0,male,1175
Ally McBeal,0,0,0,1,0,0,0,male,1997
Perry Mason,1,0,1,0,0,0,1,male,286
Atticus Finch,1,1,0,0,0,0,0,male,42
Atticus Finch,0,0,0,0,0,1,1,female,110
Perry Mason,0,0,1,0,0,0,1,male,1369
Patty Hewes,1,1,0,0,0,0,1,female,2609
Atticus Finch,1,1,0,0,0,0,1,male,238
Rusty Sabich,0,0,0,0,0,1,0,male,788
Ally McBeal,0,0,0,1,0,0,1,male,79
Rachel Zane,1,0,1,0,0,0,1,female,396
Rachel Zane,0,0,0,0,0,0,0,female,753
Perry Mason,0,0,0,0,0,0,0,female,1719
Perry Mason,0,0,0,0,0,1,1,male,661
Rachel Zane,0,0,0,0,1,0,1,,2149
JoAnee Galloway,0,0,0,0,0,0,1,female,1484
Patty Hewes,0,0,0,0,1,0,0,male,1351
Ally McBeal,0,0,0,0,0,1,1,male,943
Atticus Finch,0,0,1,0,0,0,0,male,936
JoAnee Galloway,1,0,0,0,1,0,0,male,167
Rusty Sabich,0,0,1,0,0,0,1,male,2016
Rusty Sabich,1,0,0,0,0,0,1,male,144
Ally McBeal,0,0,0,0,1,0,1,female,2915
Rusty Sabich,0,0,0,0,0,0,0,male,481
Patty Hewes,0,1,0,0,0,0,0,female,795
Rachel Zane,0,0,0,0,1,0,1,male,2094
JoAnee Galloway,1,0,1,0,0,0,0,,441
Atticus Finch,0,1,0,0,0,0,1,male,1304
Ally McBeal,0,0,1,0,0,0,0,female,665
Perry Mason,0,0,0,0,0,1,1,female,17
Patty Hewes,0,0,0,1,0,0,1,male,355
Ally McBeal,0,0,0,0,0,1,1,female,1429
Rusty Sabich,1,1,0,0,0,0,0,male,504
JoAnee Galloway,1,0,0,0,0,0,0,male,532
Ally McBeal,0,0,0,0,0,1,1,male,889
JoAnee Galloway,1,0,0,1,0,0,1,female,433
Patty Hewes,0,0,0,0,0,0,1,male,1417
Patty Hewes,0,0,0,1,0,0,0,female,1464
Ally McBeal,0,0,0,1,0,0,0,male,1235
Rachel Zane,0,1,0,0,0,0,0,female,376
JoAnee Galloway,1,0,0,0,1,0,1,male,336
Rachel Zane,0,0,0,0,1,0,1,female,726
Atticus Finch,0,0,1,0,0,0,0,male,971
JoAnee Galloway,0,0,1,0,0,0,1,female,420
Rachel Zane,0,0,0,0,0,0,0,male,1013
Patty Hewes,0,1,0,0,0,0,1,female,1013
Daniel Kafee,1,0,0,0,1,0,0,male,353
Atticus Finch,0,0,0,0,0,0,0,male,594
Rachel Zane,0,0,0,0,0,1,0,male,37
Atticus Finch,1,0,0,0,1,0,0,male,89
,1,0,0,0,0,1,0,male,576
Atticus Finch,0,0,1,0,0,0,0,male,545
JoAnee Galloway,0,0,1,0,0,0,1,female,631
Daniel Kafee,1,0,0,0,0,1,1,female,595
Patty Hewes,1,0,0,0,1,0,1,female,175
Atticus Finch,0,0,0,0,0,0,1,male,2636
Rusty Sabich,0,0,0,0,0,1,1,male,1015
,1,0,0,0,0,0,0,male,263
Perry Mason,1,0,0,0,1,0,0,male,350
,0,1,0,0,0,0,0,female,342
Atticus Finch,0,0,0,1,0,0,0,,371
Daniel Kafee,1,0,0,1,0,0,1,male,532
JoAnee Galloway,0,0,0,0,0,0,0,male,2256
Rusty Sabich,1,0,0,0,0,0,0,female,187
Ally McBeal,0,0,0,0,0,1,0,female,1329
Perry Mason,0,1,0,0,0,0,1,female,1165
Rachel Zane,1,0,1,0,0,0,1,male,681
Daniel Kafee,0,0,0,0,0,0,0,female,386
Daniel Kafee,1,0,0,0,0,0,0,male,254
,1,0,1,0,0,0,1,male,175
Perry Mason,1,0,0,0,0,0,1,male,272
Rachel Zane,0,0,0,0,0,1,1,male,1255
Perry Mason,0,0,0,1,0,0,0,female,5
Rachel Zane,0,0,0,0,0,1,1,female,907
Daniel Kafee,0,0,0,0,0,1,1,female,1256
Daniel Kafee,0,1,0,0,0,0,1,male,209
Patty Hewes,0,0,1,0,0,0,0,male,475
Atticus Finch,0,0,1,0,0,0,0,male,771
Perry Mason,0,0,0,0,1,0,0,female,783
Daniel Kafee,1,0,0,0,0,0,1,male,423
Rusty Sabich,0,0,0,0,1,0,0,male,496
Atticus Finch,1,0,0,0,0,1,0,male,425
Ally McBeal,1,0,0,0,0,0,0,female,71
JoAnee Galloway,0,0,1,0,0,0,0,female,611
Daniel Kafee,0,0,0,0,0,1,1,male,190
Daniel Kafee,0,0,0,1,0,0,1,male,1536
JoAnee Galloway,0,0,0,1,0,0,0,male,558
Rusty Sabich,1,0,1,0,0,0,1,male,523
Atticus Finch,0,0,0,0,0,0,1,male,228
Atticus Finch,1,0,1,0,0,0,1,male,371
Atticus Finch,0,0,0,1,0,0,0,female,188
JoAnee Galloway,1,1,0,0,0,0,1,female,75
Ally McBeal,0,0,0,1,0,0,0,female,1327
,0,0,0,0,1,0,1,female,1257
Patty Hewes,0,0,0,1,0,0,0,female,495
Daniel Kafee,0,0,0,0,1,0,0,female,861
Ally McBeal,1,0,1,0,0,0,1,female,219
Perry Mason,0,0,0,0,0,0,1,female,879
,0,0,1,0,0,0,0,female,130
Ally McBeal,0,0,0,0,0,1,0,female,1563
Rachel Zane,1,0,0,0,1,0,0,female,143
Rusty Sabich,1,1,0,0,0,0,1,male,532
JoAnee Galloway,0,0,0,1,0,0,0,male,934
Rusty Sabich,0,0,0,1,0,0,1,female,1034
Patty Hewes,0,0,1,0,0,0,0,female,1130
Rusty Sabich,0,0,0,0,1,0,0,female,438
Rachel Zane,1,0,0,1,0,0,1,female,432
Ally McBeal,0,0,0,0,0,1,1,male,1442
Perry Mason,1,0,0,0,0,1,0,male,72
Atticus Finch,0,1,0,0,0,0,1,male,255
JoAnee Galloway,0,0,0,0,0,1,0,male,1048
Perry Mason,0,0,0,0,0,0,1,female,500
Rusty Sabich,0,1,0,0,0,0,0,male,108
JoAnee Galloway,0,1,0,0,0,0,0,male,1491
Ally McBeal,0,0,0,0,0,1,0,male,220
Perry Mason,1,0,0,1,0,0,1,female,384
JoAnee Galloway,0,0,1,0,0,0,0,male,2666
Patty Hewes,1,0,0,0,0,1,0,male,18
Perry Mason,0,0,0,0,0,0,0,female,607
Perry Mason,0,0,1,0,0,0,1,female,1646
Ally McBeal,0,0,0,0,0,1,0,male,464
Atticus Finch,0,0,0,1,0,0,0,female,600
Rusty Sabich,0,0,0,0,1,0,1,female,902
JoAnee Galloway,0,0,1,0,0,0,1,female,27
Ally McBeal,0,0,0,1,0,0,1,female,506
Atticus Finch,1,0,0,0,0,1,1,female,201
Perry Mason,0,0,0,0,0,1,1,female,471
Daniel Kafee,0,0,0,0,0,1,0,male,211
Rachel Zane,0,0,0,0,0,0,0,female,1345
Patty Hewes,0,1,0,0,0,0,0,female,335
Daniel Kafee,0,0,1,0,0,0,0,male,1386
Patty Hewes,1,1,0,0,0,0,0,female,77
Perry Mason,1,0,0,1,0,0,1,male,694
Daniel Kafee,0,1,0,0,0,0,0,female,627
JoAnee Galloway,0,0,0,0,0,1,0,male,513
Atticus Finch,1,0,0,0,0,0,1,male,322
Perry Mason,1,0,0,1,0,0,1,female,106
Patty Hewes,0,0,1,0,0,0,0,female,2063
Rachel Zane,0,0,0,0,0,0,1,female,106
Ally McBeal,0,0,0,0,0,0,0,male,544
Rusty Sabich,1,1,0,0,0,0,0,female,71
Perry Mason,1,0,0,0,0,1,0,female,622
Patty Hewes,0,0,1,0,0,0,1,male,22
Atticus Finch,0,0,0,0,1,0,0,male,1108
Daniel Kafee,0,0,0,1,0,0,0,male,235
Ally McBeal,0,0,0,0,0,0,0,female,303
Rachel Zane,0,0,1,0,0,0,0,male,515
Atticus Finch,1,0,0,0,0,1,1,male,200
Perry Mason,0,0,0,0,0,0,0,male,634
,1,0,0,0,0,1,0,male,430
Ally McBeal,0,0,0,0,1,0,1,male,710
,0,0,0,1,0,0,0,female,2924
Perry Mason,0,0,0,1,0,0,0,female,437
Perry Mason,0,1,0,0,0,0,1,female,1003
Daniel Kafee,1,0,0,0,0,0,1,female,42
Atticus Finch,1,0,0,1,0,0,0,female,617
JoAnee Galloway,0,0,0,0,0,0,1,male,953
Rusty Sabich,0,0,0,1,0,0,1,male,302
,0,1,0,0,0,0,1,male,1011
JoAnee Galloway,0,0,0,1,0,0,0,female,591
Daniel Kafee,0,1,0,0,0,0,1,female,899
Rachel Zane,0,1,0,0,0,0,1,male,1585
Ally McBeal,0,0,0,0,1,0,0,female,1036
Perry Mason,0,0,0,0,0,0,1,female,1193
Atticus Finch,0,0,0,0,1,0,0,male,1735
Atticus Finch,0,1,0,0,0,0,0,female,2695
Patty Hewes,0,0,0,0,0,0,1,male,1594
Rusty Sabich,0,0,0,1,0,0,1,male,1847
Patty Hewes,0,0,1,0,0,0,0,female,602
Daniel Kafee,1,0,0,0,1,0,1,male,286
Atticus Finch,0,1,0,0,0,0,1,female,922
Rachel Zane,1,0,0,0,0,1,1,male,519
Ally McBeal,1,0,0,1,0,0,0,male,690
Ally McBeal,0,0,0,1,0,0,1,male,1242
Rachel Zane,1,1,0,0,0,0,0,male,498
Perry Mason,0,0,0,0,1,0,0,male,1123
Patty Hewes,0,0,0,0,0,1,1,male,1073
,0,0,0,0,1,0,0,female,741
Ally McBeal,1,0,1,0,0,0,1,female,208
Patty Hewes,0,1,0,0,0,0,0,male,511
Ally McBeal,1,0,0,1,0,0,1,female,16
Rachel Zane,0,1,0,0,0,0,0,female,532
,1,0,1,0,0,0,1,male,430
Perry Mason,1,0,1,0,0,0,1,female,349
Ally McBeal,1,0,0,0,0,0,0,female,25
Ally McBeal,0,0,0,0,0,0,0,female,709
JoAnee Galloway,0,1,0,0,0,0,0,female,20
JoAnee Galloway,0,0,0,0,0,0,0,female,1062
Rusty Sabich,0,0,1,0,0,0,1,male,814
Perry Mason,0,1,0,0,0,0,0,male,1331
Perry Mason,0,0,0,0,0,0,0,female,160
Patty Hewes,1,1,0,0,0,0,0,male,227
Ally McBeal,0,0,0,0,0,0,1,female,2710
Atticus Finch,1,0,1,0,0,0,0,male,166
Patty Hewes,0,0,0,0,0,1,0,male,1
JoAnee Galloway,0,1,0,0,0,0,0,female,691
Daniel Kafee,1,0,0,0,0,0,1,female,589
Patty Hewes,0,0,0,0,0,1,0,female,540
Atticus Finch,0,0,0,0,0,1,1,female,1198
,0,0,1,0,0,0,0,female,352
Perry Mason,1,0,0,1,0,0,1,female,23
Rachel Zane,0,0,0,0,0,1,0,male,679
Atticus Finch,0,0,0,0,0,0,1,female,139
Daniel Kafee,1,0,1,0,0,0,0,female,99
Patty Hewes,0,0,0,0,0,0,1,female,2041
Rachel Zane,0,0,1,0,0,0,1,female,2782
Ally McBeal,0,0,0,0,0,1,0,male,23
,1,0,0,0,0,0,1,female,213
